ISO3_code,Location,Age,person_id
UKR,Ukraine,0,229113061
UKR,Ukraine,0,845988649
UKR,Ukraine,0,171292531
UKR,Ukraine,1,697863284
UKR,Ukraine,1,246206793
UKR,Ukraine,1,793039905
UKR,Ukraine,2,155909150
UKR,Ukraine,2,747386552
UKR,Ukraine,2,505371357
UKR,Ukraine,3,927862385
UKR,Ukraine,3,771295683
UKR,Ukraine,3,184744997
UKR,Ukraine,3,501201099
UKR,Ukraine,4,590033359
UKR,Ukraine,4,252851879
UKR,Ukraine,4,175152950
UKR,Ukraine,4,938697408
UKR,Ukraine,5,923569883
UKR,Ukraine,5,333670522
UKR,Ukraine,5,430394080
UKR,Ukraine,5,944618630
UKR,Ukraine,6,783184269
UKR,Ukraine,6,881814061
UKR,Ukraine,6,418809148
UKR,Ukraine,6,958279212
UKR,Ukraine,7,490042561
UKR,Ukraine,7,119237877
UKR,Ukraine,7,361059509
UKR,Ukraine,7,791420112
UKR,Ukraine,7,268843234
UKR,Ukraine,8,636049725
UKR,Ukraine,8,783354189
UKR,Ukraine,8,592934741
UKR,Ukraine,8,303648650
UKR,Ukraine,9,364517961
UKR,Ukraine,9,409992256
UKR,Ukraine,9,723607205
UKR,Ukraine,9,698724351
UKR,Ukraine,10,889096262
UKR,Ukraine,10,756524929
UKR,Ukraine,10,305424092
UKR,Ukraine,10,337085948
UKR,Ukraine,10,177446363
UKR,Ukraine,11,824686532
UKR,Ukraine,11,978455075
UKR,Ukraine,11,454266126
UKR,Ukraine,11,820565004
UKR,Ukraine,11,201347325
UKR,Ukraine,12,435133227
UKR,Ukraine,12,989087783
UKR,Ukraine,12,377937002
UKR,Ukraine,12,297053998
UKR,Ukraine,13,730934260
UKR,Ukraine,13,688019194
UKR,Ukraine,13,751800271
UKR,Ukraine,13,609554155
UKR,Ukraine,14,324170734
UKR,Ukraine,14,603777012
UKR,Ukraine,14,398557953
UKR,Ukraine,14,123480110
UKR,Ukraine,15,122864923
UKR,Ukraine,15,491993717
UKR,Ukraine,15,935549900
UKR,Ukraine,15,692141501
UKR,Ukraine,16,953399869
UKR,Ukraine,16,475038214
UKR,Ukraine,16,209320980
UKR,Ukraine,16,695707707
UKR,Ukraine,17,887757631
UKR,Ukraine,17,628482705
UKR,Ukraine,17,865632676
UKR,Ukraine,18,169284690
UKR,Ukraine,18,348668864
UKR,Ukraine,18,704563385
UKR,Ukraine,19,211253424
UKR,Ukraine,19,436836406
UKR,Ukraine,19,872596013
UKR,Ukraine,20,648383998
UKR,Ukraine,20,316025632
UKR,Ukraine,20,224676998
UKR,Ukraine,21,988795941
UKR,Ukraine,21,969467846
UKR,Ukraine,21,329532476
UKR,Ukraine,21,642422440
UKR,Ukraine,22,280600477
UKR,Ukraine,22,546332039
UKR,Ukraine,22,604405907
UKR,Ukraine,22,281231213
UKR,Ukraine,23,291476814
UKR,Ukraine,23,500773599
UKR,Ukraine,23,150509705
UKR,Ukraine,23,117547126
UKR,Ukraine,24,590645325
UKR,Ukraine,24,781636380
UKR,Ukraine,24,183198293
UKR,Ukraine,24,829021782
UKR,Ukraine,25,954046771
UKR,Ukraine,25,974321313
UKR,Ukraine,25,705260281
UKR,Ukraine,25,559394865
UKR,Ukraine,25,179309757
UKR,Ukraine,26,934181064
UKR,Ukraine,26,866236786
UKR,Ukraine,26,509600792
UKR,Ukraine,26,709446574
UKR,Ukraine,26,784848824
UKR,Ukraine,27,539583744
UKR,Ukraine,27,485140925
UKR,Ukraine,27,769237879
UKR,Ukraine,27,938101029
UKR,Ukraine,27,772220429
UKR,Ukraine,28,584061539
UKR,Ukraine,28,182717800
UKR,Ukraine,28,519673387
UKR,Ukraine,28,288897648
UKR,Ukraine,28,399841371
UKR,Ukraine,28,612349988
UKR,Ukraine,29,984386276
UKR,Ukraine,29,994056988
UKR,Ukraine,29,857280842
UKR,Ukraine,29,354811842
UKR,Ukraine,29,448762247
UKR,Ukraine,29,747781620
UKR,Ukraine,30,289490274
UKR,Ukraine,30,907487884
UKR,Ukraine,30,976814496
UKR,Ukraine,30,728355332
UKR,Ukraine,30,241174480
UKR,Ukraine,30,460764902
UKR,Ukraine,31,503797081
UKR,Ukraine,31,905389315
UKR,Ukraine,31,245967929
UKR,Ukraine,31,472026201
UKR,Ukraine,31,230164709
UKR,Ukraine,31,800377251
UKR,Ukraine,31,505886462
UKR,Ukraine,32,516410170
UKR,Ukraine,32,317756648
UKR,Ukraine,32,477870821
UKR,Ukraine,32,290058793
UKR,Ukraine,32,746609990
UKR,Ukraine,32,390773567
UKR,Ukraine,32,880268396
UKR,Ukraine,33,495188861
UKR,Ukraine,33,892062653
UKR,Ukraine,33,244637018
UKR,Ukraine,33,607671183
UKR,Ukraine,33,270392701
