ISO3_code,Location,Age,person_id
NGA,Nigeria,0,146893990
NGA,Nigeria,0,258937276
NGA,Nigeria,0,423415645
NGA,Nigeria,0,536743896
NGA,Nigeria,0,237991543
NGA,Nigeria,0,602578400
NGA,Nigeria,0,360422031
NGA,Nigeria,0,885039042
NGA,Nigeria,0,750106999
NGA,Nigeria,0,801661857
NGA,Nigeria,0,262901276
NGA,Nigeria,0,326319205
NGA,Nigeria,0,700205201
NGA,Nigeria,0,692882918
NGA,Nigeria,0,686485897
NGA,Nigeria,0,402257283
NGA,Nigeria,0,917889710
NGA,Nigeria,0,268053312
NGA,Nigeria,0,998997282
NGA,Nigeria,0,208170359
NGA,Nigeria,0,127069638
NGA,Nigeria,0,693318430
NGA,Nigeria,0,475082066
NGA,Nigeria,0,413648709
NGA,Nigeria,0,649294137
NGA,Nigeria,0,839548960
NGA,Nigeria,0,952992044
NGA,Nigeria,0,503729455
NGA,Nigeria,0,477464808
NGA,Nigeria,0,628829245
NGA,Nigeria,0,561813906
NGA,Nigeria,0,326380706
NGA,Nigeria,0,320183159
NGA,Nigeria,0,627469689
NGA,Nigeria,0,948316727
NGA,Nigeria,0,356021103
NGA,Nigeria,0,894719408
NGA,Nigeria,0,764516537
NGA,Nigeria,0,195950652
NGA,Nigeria,0,335217692
NGA,Nigeria,0,686712216
NGA,Nigeria,0,680424288
NGA,Nigeria,0,427926735
NGA,Nigeria,0,974295448
NGA,Nigeria,0,669547396
NGA,Nigeria,0,715956481
NGA,Nigeria,0,932690820
NGA,Nigeria,0,475144201
NGA,Nigeria,0,228528428
NGA,Nigeria,0,835353671
NGA,Nigeria,0,313609547
NGA,Nigeria,0,701474670
NGA,Nigeria,0,322596152
NGA,Nigeria,0,370587299
NGA,Nigeria,0,478433246
NGA,Nigeria,0,223701898
NGA,Nigeria,0,917947812
NGA,Nigeria,0,427158948
NGA,Nigeria,0,894883048
NGA,Nigeria,0,631577527
NGA,Nigeria,0,776155526
NGA,Nigeria,0,524396797
NGA,Nigeria,0,883062056
NGA,Nigeria,0,629801793
NGA,Nigeria,0,113324776
NGA,Nigeria,0,436358802
NGA,Nigeria,0,960435627
NGA,Nigeria,0,764314525
NGA,Nigeria,0,316935570
NGA,Nigeria,0,296744714
NGA,Nigeria,0,925859049
NGA,Nigeria,0,494280769
NGA,Nigeria,1,796167623
NGA,Nigeria,1,183125409
NGA,Nigeria,1,638252615
NGA,Nigeria,1,472923304
NGA,Nigeria,1,632932114
NGA,Nigeria,1,609570766
NGA,Nigeria,1,439416310
NGA,Nigeria,1,438297298
NGA,Nigeria,1,725199181
NGA,Nigeria,1,461915419
NGA,Nigeria,1,139988954
NGA,Nigeria,1,968224839
NGA,Nigeria,1,579321366
NGA,Nigeria,1,501024431
NGA,Nigeria,1,655721941
NGA,Nigeria,1,188061764
NGA,Nigeria,1,186109574
NGA,Nigeria,1,490426180
NGA,Nigeria,1,486707126
NGA,Nigeria,1,163093126
NGA,Nigeria,1,170239241
NGA,Nigeria,1,185238337
NGA,Nigeria,1,497480280
NGA,Nigeria,1,912759980
NGA,Nigeria,1,821046461
NGA,Nigeria,1,293872959
NGA,Nigeria,1,496042933
NGA,Nigeria,1,976227617
NGA,Nigeria,1,835427962
NGA,Nigeria,1,707255033
NGA,Nigeria,1,176856767
NGA,Nigeria,1,694522807
NGA,Nigeria,1,337119798
NGA,Nigeria,1,804553190
NGA,Nigeria,1,322571048
