ISO3_code,Location,Age,person_id
IDN,Indonesia,0,550120346
IDN,Indonesia,0,643046042
IDN,Indonesia,0,618206850
IDN,Indonesia,0,493028906
IDN,Indonesia,0,608158046
IDN,Indonesia,0,914209008
IDN,Indonesia,0,807183044
IDN,Indonesia,0,364349623
IDN,Indonesia,0,854406361
IDN,Indonesia,0,253785084
IDN,Indonesia,0,364559155
IDN,Indonesia,0,337106026
IDN,Indonesia,0,593061664
IDN,Indonesia,0,538389415
IDN,Indonesia,0,801941276
IDN,Indonesia,0,847357119
IDN,Indonesia,0,313577560
IDN,Indonesia,0,491549371
IDN,Indonesia,0,576250855
IDN,Indonesia,0,739994416
IDN,Indonesia,0,152755248
IDN,Indonesia,0,601469015
IDN,Indonesia,0,562735920
IDN,Indonesia,0,895379543
IDN,Indonesia,0,412044078
IDN,Indonesia,0,922429895
IDN,Indonesia,0,435066517
IDN,Indonesia,0,336462320
IDN,Indonesia,0,527737212
IDN,Indonesia,0,566280819
IDN,Indonesia,0,834945335
IDN,Indonesia,0,351957223
IDN,Indonesia,0,692444123
IDN,Indonesia,0,772467609
IDN,Indonesia,0,767771383
IDN,Indonesia,0,458654003
IDN,Indonesia,0,569647024
IDN,Indonesia,0,472915161
IDN,Indonesia,0,514811255
IDN,Indonesia,0,379443399
IDN,Indonesia,0,626081542
IDN,Indonesia,0,189964473
IDN,Indonesia,0,816397951
IDN,Indonesia,0,758732466
IDN,Indonesia,1,240671622
IDN,Indonesia,1,486241139
IDN,Indonesia,1,826152721
IDN,Indonesia,1,185727076
IDN,Indonesia,1,600697426
IDN,Indonesia,1,659723152
IDN,Indonesia,1,168510865
IDN,Indonesia,1,359817068
IDN,Indonesia,1,128897151
IDN,Indonesia,1,945575137
IDN,Indonesia,1,581702690
IDN,Indonesia,1,277776134
IDN,Indonesia,1,808759677
IDN,Indonesia,1,512286924
IDN,Indonesia,1,614821981
IDN,Indonesia,1,158843537
IDN,Indonesia,1,586680536
IDN,Indonesia,1,550089235
IDN,Indonesia,1,887935856
IDN,Indonesia,1,774142899
IDN,Indonesia,1,974464704
IDN,Indonesia,1,768810007
IDN,Indonesia,1,197996108
IDN,Indonesia,1,413686155
IDN,Indonesia,1,649894867
IDN,Indonesia,1,604145196
IDN,Indonesia,1,958379062
IDN,Indonesia,1,493851842
IDN,Indonesia,1,249036885
IDN,Indonesia,1,153886167
IDN,Indonesia,1,846205304
IDN,Indonesia,1,598353597
IDN,Indonesia,1,968118126
IDN,Indonesia,1,620370309
IDN,Indonesia,1,182249807
IDN,Indonesia,1,854283654
IDN,Indonesia,1,896504881
IDN,Indonesia,1,680019578
IDN,Indonesia,1,965315479
IDN,Indonesia,1,212854577
IDN,Indonesia,1,448723313
IDN,Indonesia,1,353205493
IDN,Indonesia,1,717634225
IDN,Indonesia,1,287592408
IDN,Indonesia,2,452157124
IDN,Indonesia,2,514023634
IDN,Indonesia,2,644898473
IDN,Indonesia,2,929607492
IDN,Indonesia,2,276175876
IDN,Indonesia,2,819088239
IDN,Indonesia,2,572890224
IDN,Indonesia,2,638265904
IDN,Indonesia,2,640289898
IDN,Indonesia,2,856961812
IDN,Indonesia,2,905930320
IDN,Indonesia,2,267103717
IDN,Indonesia,2,835364114
IDN,Indonesia,2,874693758
IDN,Indonesia,2,268862431
IDN,Indonesia,2,371945815
IDN,Indonesia,2,447892534
IDN,Indonesia,2,350950598
IDN,Indonesia,2,330296193
IDN,Indonesia,2,361850015
IDN,Indonesia,2,769593019
IDN,Indonesia,2,222935641
IDN,Indonesia,2,151841874
IDN,Indonesia,2,799082278
IDN,Indonesia,2,631195663
IDN,Indonesia,2,869429838
IDN,Indonesia,2,277356584
IDN,Indonesia,2,131460178
IDN,Indonesia,2,829820303
IDN,Indonesia,2,983347499
IDN,Indonesia,2,619870586
IDN,Indonesia,2,876924931
IDN,Indonesia,2,783247454
IDN,Indonesia,2,670940723
IDN,Indonesia,2,745646479
IDN,Indonesia,2,403556699
IDN,Indonesia,2,191510393
IDN,Indonesia,2,192118936
IDN,Indonesia,2,731304097
IDN,Indonesia,2,396695393
IDN,Indonesia,2,488585347
IDN,Indonesia,2,115391914
IDN,Indonesia,2,205131120
IDN,Indonesia,2,253917225
IDN,Indonesia,2,990859946
IDN,Indonesia,3,954017405
IDN,Indonesia,3,285129595
IDN,Indonesia,3,781793928
IDN,Indonesia,3,147541733
IDN,Indonesia,3,159475713
IDN,Indonesia,3,416114105
IDN,Indonesia,3,617679899
IDN,Indonesia,3,167413150
IDN,Indonesia,3,880268543
IDN,Indonesia,3,162797441
IDN,Indonesia,3,556610387
IDN,Indonesia,3,773794391
IDN,Indonesia,3,760098415
IDN,Indonesia,3,239858757
IDN,Indonesia,3,282463693
IDN,Indonesia,3,540548999
IDN,Indonesia,3,802262869
IDN,Indonesia,3,554542144
IDN,Indonesia,3,826196202
IDN,Indonesia,3,621407346
IDN,Indonesia,3,214456004
IDN,Indonesia,3,571470135
IDN,Indonesia,3,381948548
IDN,Indonesia,3,121606760
IDN,Indonesia,3,186222809
IDN,Indonesia,3,178664454
IDN,Indonesia,3,176042421
IDN,Indonesia,3,480900680
IDN,Indonesia,3,581373656
IDN,Indonesia,3,692162486
IDN,Indonesia,3,734504964
IDN,Indonesia,3,571238186
IDN,Indonesia,3,132865435
IDN,Indonesia,3,651987553
IDN,Indonesia,3,701751480
IDN,Indonesia,3,755672113
IDN,Indonesia,3,936542593
IDN,Indonesia,3,326262483
IDN,Indonesia,3,484417383
IDN,Indonesia,3,314397057
IDN,Indonesia,3,833732891
IDN,Indonesia,3,412994446
IDN,Indonesia,3,201411564
IDN,Indonesia,3,642490369
IDN,Indonesia,3,155060217
IDN,Indonesia,4,917605299
IDN,Indonesia,4,611248459
IDN,Indonesia,4,272333277
IDN,Indonesia,4,548591939
IDN,Indonesia,4,251117016
IDN,Indonesia,4,322615060
IDN,Indonesia,4,232604714
IDN,Indonesia,4,906011198
IDN,Indonesia,4,487010433
IDN,Indonesia,4,219159054
IDN,Indonesia,4,277129456
IDN,Indonesia,4,973606480
IDN,Indonesia,4,918707566
IDN,Indonesia,4,905418749
IDN,Indonesia,4,134472968
IDN,Indonesia,4,967395762
IDN,Indonesia,4,984890521
IDN,Indonesia,4,782953130
IDN,Indonesia,4,196290719
IDN,Indonesia,4,280092417
IDN,Indonesia,4,296872467
IDN,Indonesia,4,757140122
IDN,Indonesia,4,579194354
IDN,Indonesia,4,234447232
IDN,Indonesia,4,658324222
IDN,Indonesia,4,726460314
IDN,Indonesia,4,980642975
IDN,Indonesia,4,360652406
IDN,Indonesia,4,658529128
IDN,Indonesia,4,786058967
IDN,Indonesia,4,948481468
IDN,Indonesia,4,225067824
IDN,Indonesia,4,498410577
IDN,Indonesia,4,203838892
IDN,Indonesia,4,920350015
IDN,Indonesia,4,636892231
IDN,Indonesia,4,863228947
IDN,Indonesia,4,805325287
IDN,Indonesia,4,271293439
IDN,Indonesia,4,473288436
IDN,Indonesia,4,907251792
IDN,Indonesia,4,945472292
IDN,Indonesia,4,773719609
IDN,Indonesia,4,171433277
IDN,Indonesia,4,769092611
IDN,Indonesia,4,961227868
IDN,Indonesia,5,193067262
IDN,Indonesia,5,198419651
IDN,Indonesia,5,145526566
IDN,Indonesia,5,459058555
IDN,Indonesia,5,687236944
IDN,Indonesia,5,554751802
IDN,Indonesia,5,796572807
IDN,Indonesia,5,523269151
IDN,Indonesia,5,425942935
IDN,Indonesia,5,669768454
IDN,Indonesia,5,430376485
IDN,Indonesia,5,244225505
IDN,Indonesia,5,878542062
IDN,Indonesia,5,978513696
IDN,Indonesia,5,935052029
IDN,Indonesia,5,130161161
IDN,Indonesia,5,874631259
IDN,Indonesia,5,486434437
IDN,Indonesia,5,473197803
IDN,Indonesia,5,680992157
IDN,Indonesia,5,580304522
IDN,Indonesia,5,580711571
IDN,Indonesia,5,727661919
IDN,Indonesia,5,291063234
IDN,Indonesia,5,117565484
IDN,Indonesia,5,274450623
IDN,Indonesia,5,820003203
IDN,Indonesia,5,285456122
IDN,Indonesia,5,192074861
IDN,Indonesia,5,651592231
IDN,Indonesia,5,796420211
IDN,Indonesia,5,669396634
IDN,Indonesia,5,549913139
IDN,Indonesia,5,539251000
IDN,Indonesia,5,185809658
IDN,Indonesia,5,478922399
IDN,Indonesia,5,969860532
IDN,Indonesia,5,679747568
IDN,Indonesia,5,776908831
IDN,Indonesia,5,372646064
IDN,Indonesia,5,882302855
IDN,Indonesia,5,629523379
IDN,Indonesia,5,187678548
IDN,Indonesia,5,207752750
IDN,Indonesia,5,743226718
IDN,Indonesia,5,537907340
IDN,Indonesia,5,737515058
IDN,Indonesia,6,425825825
IDN,Indonesia,6,696513147
IDN,Indonesia,6,892871213
IDN,Indonesia,6,962987513
IDN,Indonesia,6,795461012
IDN,Indonesia,6,788704285
IDN,Indonesia,6,240438315
IDN,Indonesia,6,796487979
IDN,Indonesia,6,434608821
IDN,Indonesia,6,490102688
IDN,Indonesia,6,183181951
IDN,Indonesia,6,552821520
IDN,Indonesia,6,318551024
IDN,Indonesia,6,565576595
IDN,Indonesia,6,773548268
IDN,Indonesia,6,436993618
IDN,Indonesia,6,638258074
IDN,Indonesia,6,940035516
IDN,Indonesia,6,330533090
IDN,Indonesia,6,588388321
IDN,Indonesia,6,673606798
IDN,Indonesia,6,491750265
IDN,Indonesia,6,237646093
IDN,Indonesia,6,998504905
IDN,Indonesia,6,874364442
IDN,Indonesia,6,461840180
IDN,Indonesia,6,971876820
IDN,Indonesia,6,178048877
IDN,Indonesia,6,580377930
IDN,Indonesia,6,113145364
IDN,Indonesia,6,780700090
IDN,Indonesia,6,676576011
IDN,Indonesia,6,528459057
IDN,Indonesia,6,979244975
IDN,Indonesia,6,825499277
IDN,Indonesia,6,821382251
IDN,Indonesia,6,531277183
IDN,Indonesia,6,352308244
IDN,Indonesia,6,488098244
IDN,Indonesia,6,507116046
IDN,Indonesia,6,825387671
IDN,Indonesia,6,934849460
IDN,Indonesia,6,962301405
IDN,Indonesia,6,263408778
IDN,Indonesia,6,205788311
IDN,Indonesia,6,753465881
IDN,Indonesia,6,882671782
IDN,Indonesia,7,415712422
IDN,Indonesia,7,718456829
IDN,Indonesia,7,259882001
IDN,Indonesia,7,888153671
IDN,Indonesia,7,947502779
IDN,Indonesia,7,778584574
IDN,Indonesia,7,892049815
IDN,Indonesia,7,683365195
IDN,Indonesia,7,164781071
IDN,Indonesia,7,514160507
IDN,Indonesia,7,425213043
IDN,Indonesia,7,980783989
IDN,Indonesia,7,850321614
IDN,Indonesia,7,205446967
IDN,Indonesia,7,849537258
IDN,Indonesia,7,482548723
IDN,Indonesia,7,834937142
IDN,Indonesia,7,322050464
IDN,Indonesia,7,536430739
IDN,Indonesia,7,154968998
IDN,Indonesia,7,999933623
IDN,Indonesia,7,984134697
IDN,Indonesia,7,578858467
IDN,Indonesia,7,672453284
IDN,Indonesia,7,290563296
IDN,Indonesia,7,855403913
IDN,Indonesia,7,523964796
IDN,Indonesia,7,497343749
IDN,Indonesia,7,964716250
IDN,Indonesia,7,210383475
IDN,Indonesia,7,228367156
IDN,Indonesia,7,521947187
IDN,Indonesia,7,989329202
IDN,Indonesia,7,879590177
IDN,Indonesia,7,667402667
IDN,Indonesia,7,711924799
IDN,Indonesia,7,596742078
IDN,Indonesia,7,202529116
IDN,Indonesia,7,315650922
IDN,Indonesia,7,149823790
IDN,Indonesia,7,362655570
IDN,Indonesia,7,151486647
IDN,Indonesia,7,853085103
IDN,Indonesia,7,616505738
IDN,Indonesia,7,750374473
IDN,Indonesia,7,876324083
IDN,Indonesia,7,250650767
IDN,Indonesia,7,478535785
IDN,Indonesia,8,661660005
IDN,Indonesia,8,850541205
IDN,Indonesia,8,246447643
IDN,Indonesia,8,279094827
IDN,Indonesia,8,473039500
IDN,Indonesia,8,874405192
IDN,Indonesia,8,277304201
IDN,Indonesia,8,166480852
IDN,Indonesia,8,975846253
IDN,Indonesia,8,891265917
IDN,Indonesia,8,574909616
IDN,Indonesia,8,952492939
IDN,Indonesia,8,210625888
IDN,Indonesia,8,842164593
IDN,Indonesia,8,837270869
IDN,Indonesia,8,788793976
IDN,Indonesia,8,898202703
IDN,Indonesia,8,779711624
IDN,Indonesia,8,416930239
IDN,Indonesia,8,331887138
IDN,Indonesia,8,468275678
IDN,Indonesia,8,706982360
IDN,Indonesia,8,684428426
IDN,Indonesia,8,286541026
IDN,Indonesia,8,673851258
IDN,Indonesia,8,279407654
IDN,Indonesia,8,853101512
IDN,Indonesia,8,366190709
IDN,Indonesia,8,699628399
IDN,Indonesia,8,605467237
IDN,Indonesia,8,726574134
IDN,Indonesia,8,516405435
IDN,Indonesia,8,639555337
IDN,Indonesia,8,727051880
IDN,Indonesia,8,833551900
IDN,Indonesia,8,349579065
IDN,Indonesia,8,793082585
IDN,Indonesia,8,936416999
IDN,Indonesia,8,963077990
IDN,Indonesia,8,895936540
IDN,Indonesia,8,572884336
IDN,Indonesia,8,664899382
IDN,Indonesia,8,299184358
IDN,Indonesia,8,502616726
IDN,Indonesia,8,835251688
IDN,Indonesia,8,662192257
IDN,Indonesia,8,694016354
IDN,Indonesia,8,475669123
IDN,Indonesia,9,448927819
IDN,Indonesia,9,240531818
IDN,Indonesia,9,114951669
IDN,Indonesia,9,387633067
IDN,Indonesia,9,707748827
IDN,Indonesia,9,168432819
IDN,Indonesia,9,967809773
IDN,Indonesia,9,652112933
IDN,Indonesia,9,656111619
IDN,Indonesia,9,662263726
IDN,Indonesia,9,579176441
IDN,Indonesia,9,261509674
IDN,Indonesia,9,925081803
IDN,Indonesia,9,930489962
IDN,Indonesia,9,620772960
IDN,Indonesia,9,536172883
IDN,Indonesia,9,878856789
IDN,Indonesia,9,776397052
IDN,Indonesia,9,473500990
IDN,Indonesia,9,424890310
IDN,Indonesia,9,885925816
IDN,Indonesia,9,715172055
IDN,Indonesia,9,616265212
IDN,Indonesia,9,427281839
IDN,Indonesia,9,342405144
IDN,Indonesia,9,238429789
IDN,Indonesia,9,566836575
IDN,Indonesia,9,171819966
IDN,Indonesia,9,547564612
IDN,Indonesia,9,143390823
IDN,Indonesia,9,801727608
IDN,Indonesia,9,357207396
IDN,Indonesia,9,280352595
IDN,Indonesia,9,432432319
IDN,Indonesia,9,529333689
IDN,Indonesia,9,754505196
IDN,Indonesia,9,833570549
IDN,Indonesia,9,912321439
IDN,Indonesia,9,517108993
IDN,Indonesia,9,937394389
IDN,Indonesia,9,605306462
IDN,Indonesia,9,569550858
IDN,Indonesia,9,673688307
IDN,Indonesia,9,476421502
IDN,Indonesia,9,280617857
IDN,Indonesia,9,547359113
IDN,Indonesia,9,417957375
IDN,Indonesia,10,123041366
IDN,Indonesia,10,464348496
IDN,Indonesia,10,670958848
IDN,Indonesia,10,854362228
IDN,Indonesia,10,384325140
IDN,Indonesia,10,250777395
IDN,Indonesia,10,645927156
IDN,Indonesia,10,908059389
IDN,Indonesia,10,648161741
IDN,Indonesia,10,136400503
IDN,Indonesia,10,533457060
IDN,Indonesia,10,322924954
IDN,Indonesia,10,652500572
IDN,Indonesia,10,886126056
IDN,Indonesia,10,201250166
IDN,Indonesia,10,436251466
IDN,Indonesia,10,188352795
IDN,Indonesia,10,862835399
IDN,Indonesia,10,227206834
IDN,Indonesia,10,434123150
IDN,Indonesia,10,635226782
IDN,Indonesia,10,465179832
IDN,Indonesia,10,307619828
IDN,Indonesia,10,261242433
IDN,Indonesia,10,117068476
IDN,Indonesia,10,523681696
IDN,Indonesia,10,650727756
IDN,Indonesia,10,182963914
IDN,Indonesia,10,389709260
IDN,Indonesia,10,301093989
IDN,Indonesia,10,905740821
IDN,Indonesia,10,815853962
IDN,Indonesia,10,956518097
IDN,Indonesia,10,627831152
IDN,Indonesia,10,888063825
IDN,Indonesia,10,732536882
IDN,Indonesia,10,440189289
IDN,Indonesia,10,125938687
IDN,Indonesia,10,787398754
IDN,Indonesia,10,510737251
IDN,Indonesia,10,469433006
IDN,Indonesia,10,821163739
IDN,Indonesia,10,738453291
IDN,Indonesia,10,515733587
IDN,Indonesia,10,199033752
IDN,Indonesia,10,490982789
IDN,Indonesia,10,907394753
IDN,Indonesia,11,912281721
IDN,Indonesia,11,116085678
IDN,Indonesia,11,645772919
IDN,Indonesia,11,253284591
IDN,Indonesia,11,948600816
IDN,Indonesia,11,520548737
IDN,Indonesia,11,788633750
IDN,Indonesia,11,214234480
IDN,Indonesia,11,561729869
IDN,Indonesia,11,296153919
IDN,Indonesia,11,426507390
IDN,Indonesia,11,500073049
IDN,Indonesia,11,468487382
IDN,Indonesia,11,415251810
IDN,Indonesia,11,111758477
IDN,Indonesia,11,333785758
IDN,Indonesia,11,650188224
IDN,Indonesia,11,664894593
IDN,Indonesia,11,255170589
IDN,Indonesia,11,240275965
IDN,Indonesia,11,327211603
IDN,Indonesia,11,280184035
IDN,Indonesia,11,139391117
IDN,Indonesia,11,831232681
IDN,Indonesia,11,843438759
IDN,Indonesia,11,709079250
IDN,Indonesia,11,282886276
IDN,Indonesia,11,838316719
IDN,Indonesia,11,326602936
IDN,Indonesia,11,620585991
IDN,Indonesia,11,591424807
IDN,Indonesia,11,319645289
IDN,Indonesia,11,504567421
IDN,Indonesia,11,332872596
IDN,Indonesia,11,652236056
IDN,Indonesia,11,640240030
IDN,Indonesia,11,530771881
IDN,Indonesia,11,976235815
IDN,Indonesia,11,116820289
IDN,Indonesia,11,481326361
IDN,Indonesia,11,816207600
IDN,Indonesia,11,802115823
IDN,Indonesia,11,166428224
IDN,Indonesia,11,878178171
IDN,Indonesia,11,550612065
IDN,Indonesia,11,525471838
IDN,Indonesia,11,272223648
IDN,Indonesia,12,675752651
IDN,Indonesia,12,597156512
IDN,Indonesia,12,461474551
IDN,Indonesia,12,296353501
IDN,Indonesia,12,691624510
IDN,Indonesia,12,578889558
IDN,Indonesia,12,860577054
IDN,Indonesia,12,447165521
IDN,Indonesia,12,840644054
IDN,Indonesia,12,195910421
IDN,Indonesia,12,696036974
IDN,Indonesia,12,323887103
IDN,Indonesia,12,500484794
IDN,Indonesia,12,434612976
IDN,Indonesia,12,903060059
IDN,Indonesia,12,141575374
IDN,Indonesia,12,612316338
IDN,Indonesia,12,499550731
IDN,Indonesia,12,434462367
IDN,Indonesia,12,380866887
IDN,Indonesia,12,517418145
IDN,Indonesia,12,194728499
IDN,Indonesia,12,552357633
IDN,Indonesia,12,432063830
IDN,Indonesia,12,827034785
IDN,Indonesia,12,999041000
IDN,Indonesia,12,885977684
IDN,Indonesia,12,811062841
IDN,Indonesia,12,610171228
IDN,Indonesia,12,374867491
IDN,Indonesia,12,671649488
IDN,Indonesia,12,138963518
IDN,Indonesia,12,204046065
IDN,Indonesia,12,592621362
IDN,Indonesia,12,987361117
IDN,Indonesia,12,121738583
IDN,Indonesia,12,243807738
IDN,Indonesia,12,851027519
IDN,Indonesia,12,340579929
IDN,Indonesia,12,965994122
IDN,Indonesia,12,547014333
IDN,Indonesia,12,744032112
IDN,Indonesia,12,968154933
IDN,Indonesia,12,209307176
IDN,Indonesia,12,494978336
IDN,Indonesia,12,560349238
IDN,Indonesia,12,329975426
IDN,Indonesia,13,840658379
IDN,Indonesia,13,540241852
IDN,Indonesia,13,898120847
IDN,Indonesia,13,925617574
IDN,Indonesia,13,455228824
IDN,Indonesia,13,559861910
IDN,Indonesia,13,977374076
IDN,Indonesia,13,235639371
IDN,Indonesia,13,815099358
IDN,Indonesia,13,308723703
IDN,Indonesia,13,237610128
IDN,Indonesia,13,193521761
IDN,Indonesia,13,983902559
IDN,Indonesia,13,951848072
IDN,Indonesia,13,545150009
IDN,Indonesia,13,916441923
IDN,Indonesia,13,495027156
IDN,Indonesia,13,330376150
IDN,Indonesia,13,265609333
IDN,Indonesia,13,562029674
IDN,Indonesia,13,770886688
IDN,Indonesia,13,547037015
IDN,Indonesia,13,636678722
IDN,Indonesia,13,907849179
