ISO3_code,Location,Age,person_id
MEX,Mexico,0,784672919
MEX,Mexico,0,604704595
MEX,Mexico,0,199241139
MEX,Mexico,0,965099475
MEX,Mexico,0,576064830
MEX,Mexico,0,703113365
MEX,Mexico,0,667133832
MEX,Mexico,0,114470647
MEX,Mexico,0,251716827
MEX,Mexico,0,595657665
MEX,Mexico,0,759309785
MEX,Mexico,0,329945258
MEX,Mexico,0,315885919
MEX,Mexico,0,335488554
MEX,Mexico,0,612883430
MEX,Mexico,0,863471984
MEX,Mexico,0,606993288
MEX,Mexico,0,361553948
MEX,Mexico,0,900783954
MEX,Mexico,1,241459891
MEX,Mexico,1,955919145
MEX,Mexico,1,748882809
MEX,Mexico,1,675438189
MEX,Mexico,1,881476291
MEX,Mexico,1,245580138
MEX,Mexico,1,278413758
MEX,Mexico,1,595205282
MEX,Mexico,1,488811289
MEX,Mexico,1,373896631
MEX,Mexico,1,973131767
MEX,Mexico,1,564035582
MEX,Mexico,1,808622783
MEX,Mexico,1,377287054
MEX,Mexico,1,202384918
MEX,Mexico,1,221696011
MEX,Mexico,1,340514665
MEX,Mexico,1,615513811
MEX,Mexico,1,116259389
MEX,Mexico,2,714539751
MEX,Mexico,2,757681659
MEX,Mexico,2,250531500
MEX,Mexico,2,653844031
MEX,Mexico,2,509748282
MEX,Mexico,2,883902612
MEX,Mexico,2,852716814
MEX,Mexico,2,510815276
MEX,Mexico,2,412263227
MEX,Mexico,2,582189592
MEX,Mexico,2,211184720
MEX,Mexico,2,274110531
MEX,Mexico,2,973825299
MEX,Mexico,2,572460396
MEX,Mexico,2,376527940
MEX,Mexico,2,321692652
MEX,Mexico,2,792667473
MEX,Mexico,2,505932582
MEX,Mexico,2,354285902
MEX,Mexico,2,705975776
MEX,Mexico,3,422182855
MEX,Mexico,3,573485328
MEX,Mexico,3,374613969
MEX,Mexico,3,787109400
MEX,Mexico,3,699761423
MEX,Mexico,3,171924084
MEX,Mexico,3,814693631
MEX,Mexico,3,674336785
MEX,Mexico,3,809637950
MEX,Mexico,3,899796539
MEX,Mexico,3,943951704
MEX,Mexico,3,524965854
MEX,Mexico,3,575761394
MEX,Mexico,3,129839096
MEX,Mexico,3,500828014
MEX,Mexico,3,589257975
MEX,Mexico,3,878255645
MEX,Mexico,3,425039050
MEX,Mexico,3,215757669
MEX,Mexico,3,675487046
MEX,Mexico,4,586057962
MEX,Mexico,4,178911532
MEX,Mexico,4,383542459
MEX,Mexico,4,675036328
MEX,Mexico,4,650933061
MEX,Mexico,4,481343844
MEX,Mexico,4,852873222
MEX,Mexico,4,533698004
MEX,Mexico,4,203633925
MEX,Mexico,4,214365396
MEX,Mexico,4,517335851
MEX,Mexico,4,130308194
MEX,Mexico,4,851038483
MEX,Mexico,4,308643889
MEX,Mexico,4,440113591
MEX,Mexico,4,696473027
MEX,Mexico,4,185256404
MEX,Mexico,4,569840031
MEX,Mexico,4,421133406
MEX,Mexico,4,524693651
MEX,Mexico,4,363127650
MEX,Mexico,5,204886947
MEX,Mexico,5,901618322
MEX,Mexico,5,935162212
MEX,Mexico,5,781627617
MEX,Mexico,5,624128913
MEX,Mexico,5,422188731
MEX,Mexico,5,989299150
MEX,Mexico,5,894949022
MEX,Mexico,5,252325669
MEX,Mexico,5,804914472
MEX,Mexico,5,749832299
MEX,Mexico,5,200147444
