ISO3_code,Location,Age,person_id
BRA,Brazil,0,161564534
BRA,Brazil,0,899250240
BRA,Brazil,0,869538622
BRA,Brazil,0,352977278
BRA,Brazil,0,459369986
BRA,Brazil,0,371692704
BRA,Brazil,0,989455339
BRA,Brazil,0,794900856
BRA,Brazil,0,152415107
BRA,Brazil,0,752195147
BRA,Brazil,0,453326482
BRA,Brazil,0,600857720
BRA,Brazil,0,818547173
BRA,Brazil,0,497208251
BRA,Brazil,0,604919259
BRA,Brazil,0,262446738
BRA,Brazil,0,136765708
BRA,Brazil,0,641955285
BRA,Brazil,0,516219240
BRA,Brazil,0,540887887
BRA,Brazil,0,411909645
BRA,Brazil,0,436215462
BRA,Brazil,0,982840903
BRA,Brazil,0,471760964
BRA,Brazil,0,181843748
BRA,Brazil,0,853643616
BRA,Brazil,0,690105128
BRA,Brazil,0,336694854
BRA,Brazil,1,597932197
BRA,Brazil,1,711440827
BRA,Brazil,1,583728094
BRA,Brazil,1,488318401
BRA,Brazil,1,253323116
BRA,Brazil,1,278440660
BRA,Brazil,1,915176596
BRA,Brazil,1,866005584
BRA,Brazil,1,470398243
BRA,Brazil,1,876059083
BRA,Brazil,1,862417652
BRA,Brazil,1,826380534
BRA,Brazil,1,897770442
BRA,Brazil,1,670568313
BRA,Brazil,1,255634654
BRA,Brazil,1,450884831
BRA,Brazil,1,117360902
BRA,Brazil,1,890906894
BRA,Brazil,1,236254007
BRA,Brazil,1,251337927
BRA,Brazil,1,365361220
BRA,Brazil,1,916438842
BRA,Brazil,1,841580563
BRA,Brazil,1,478534218
BRA,Brazil,1,775948793
BRA,Brazil,1,578311554
BRA,Brazil,1,147516571
BRA,Brazil,1,640724254
BRA,Brazil,1,733548113
BRA,Brazil,2,807233329
BRA,Brazil,2,920170713
BRA,Brazil,2,893903298
BRA,Brazil,2,629104248
BRA,Brazil,2,619442886
BRA,Brazil,2,453778454
BRA,Brazil,2,709822971
BRA,Brazil,2,225399357
BRA,Brazil,2,939121583
BRA,Brazil,2,217764867
BRA,Brazil,2,899965710
BRA,Brazil,2,838042870
BRA,Brazil,2,124724218
BRA,Brazil,2,944741669
BRA,Brazil,2,858876582
BRA,Brazil,2,604481983
BRA,Brazil,2,673062663
BRA,Brazil,2,659017431
BRA,Brazil,2,714164062
BRA,Brazil,2,636957914
BRA,Brazil,2,405418822
BRA,Brazil,2,229818470
BRA,Brazil,2,349255230
BRA,Brazil,2,839794652
BRA,Brazil,2,636617822
BRA,Brazil,2,661970008
BRA,Brazil,2,622571573
BRA,Brazil,2,437793003
BRA,Brazil,2,165078819
BRA,Brazil,3,537473630
BRA,Brazil,3,570238899
BRA,Brazil,3,894588073
BRA,Brazil,3,284480073
BRA,Brazil,3,359859133
BRA,Brazil,3,260784250
BRA,Brazil,3,339857349
BRA,Brazil,3,947646831
BRA,Brazil,3,592599242
BRA,Brazil,3,223975686
BRA,Brazil,3,276236411
BRA,Brazil,3,872738441
BRA,Brazil,3,724118111
BRA,Brazil,3,492827046
BRA,Brazil,3,833763120
BRA,Brazil,3,774578521
BRA,Brazil,3,370877616
BRA,Brazil,3,964046203
BRA,Brazil,3,940583168
BRA,Brazil,3,661114756
BRA,Brazil,3,788475513
BRA,Brazil,3,535702397
BRA,Brazil,3,709686672
BRA,Brazil,3,384319830
BRA,Brazil,3,418722028
BRA,Brazil,3,558938993
BRA,Brazil,3,263331356
BRA,Brazil,3,132016025
BRA,Brazil,4,966509970
BRA,Brazil,4,674953064
BRA,Brazil,4,791277093
BRA,Brazil,4,937128168
BRA,Brazil,4,607061342
BRA,Brazil,4,635802138
BRA,Brazil,4,404617885
BRA,Brazil,4,330143016
BRA,Brazil,4,751148914
BRA,Brazil,4,727904509
BRA,Brazil,4,744277152
BRA,Brazil,4,788142495
BRA,Brazil,4,318072098
BRA,Brazil,4,733098564
BRA,Brazil,4,323463270
BRA,Brazil,4,953486636
BRA,Brazil,4,483097148
BRA,Brazil,4,856904648
BRA,Brazil,4,536290749
BRA,Brazil,4,186082912
BRA,Brazil,4,121929578
BRA,Brazil,4,886061007
BRA,Brazil,4,408563263
BRA,Brazil,4,542254859
BRA,Brazil,4,465024386
BRA,Brazil,4,199801839
BRA,Brazil,4,572900796
BRA,Brazil,4,470105623
BRA,Brazil,4,972029862
BRA,Brazil,5,755902332
BRA,Brazil,5,278649898
BRA,Brazil,5,133415901
BRA,Brazil,5,396034575
BRA,Brazil,5,952526811
BRA,Brazil,5,150028405
BRA,Brazil,5,717855811
BRA,Brazil,5,124525619
BRA,Brazil,5,528303302
BRA,Brazil,5,625432870
BRA,Brazil,5,412354969
BRA,Brazil,5,396186100
BRA,Brazil,5,791330970
BRA,Brazil,5,186918081
BRA,Brazil,5,170109995
BRA,Brazil,5,330904376
BRA,Brazil,5,956536606
BRA,Brazil,5,465563394
BRA,Brazil,5,690909285
BRA,Brazil,5,832548160
BRA,Brazil,5,566961153
BRA,Brazil,5,575282437
BRA,Brazil,5,558060934
BRA,Brazil,5,346968565
BRA,Brazil,5,504927330
BRA,Brazil,5,676104782
BRA,Brazil,5,292448535
BRA,Brazil,5,656911924
BRA,Brazil,5,865332523
BRA,Brazil,6,498478874
BRA,Brazil,6,327372135
BRA,Brazil,6,388099939
BRA,Brazil,6,979579553
BRA,Brazil,6,936824943
BRA,Brazil,6,345994938
BRA,Brazil,6,729151717
BRA,Brazil,6,971960379
BRA,Brazil,6,411050743
BRA,Brazil,6,979769401
BRA,Brazil,6,175746563
BRA,Brazil,6,702448016
BRA,Brazil,6,734304425
BRA,Brazil,6,474776807
BRA,Brazil,6,283729455
BRA,Brazil,6,198861931
BRA,Brazil,6,610815041
BRA,Brazil,6,428785850
BRA,Brazil,6,421975499
BRA,Brazil,6,493466287
BRA,Brazil,6,978570052
BRA,Brazil,6,277628885
BRA,Brazil,6,638842113
BRA,Brazil,6,163689746
BRA,Brazil,6,813748369
BRA,Brazil,6,530524092
BRA,Brazil,6,388100971
BRA,Brazil,6,701891767
BRA,Brazil,6,512218751
BRA,Brazil,7,991632696
BRA,Brazil,7,130811849
BRA,Brazil,7,988970819
BRA,Brazil,7,349138526
BRA,Brazil,7,584092302
BRA,Brazil,7,841941229
BRA,Brazil,7,288803463
BRA,Brazil,7,814304089
BRA,Brazil,7,354440648
BRA,Brazil,7,279678143
BRA,Brazil,7,962221803
BRA,Brazil,7,951586405
BRA,Brazil,7,500011895
BRA,Brazil,7,658877061
BRA,Brazil,7,251235432
BRA,Brazil,7,293670855
BRA,Brazil,7,322468041
BRA,Brazil,7,687757557
BRA,Brazil,7,285069943
BRA,Brazil,7,277235802
BRA,Brazil,7,667234826
BRA,Brazil,7,935207079
BRA,Brazil,7,206515106
BRA,Brazil,7,573747985
BRA,Brazil,7,321620733
BRA,Brazil,7,126748165
BRA,Brazil,7,860290226
BRA,Brazil,7,245114542
BRA,Brazil,7,779380369
BRA,Brazil,8,653152618
BRA,Brazil,8,388894095
BRA,Brazil,8,983163861
BRA,Brazil,8,406609944
BRA,Brazil,8,304219458
BRA,Brazil,8,816233245
BRA,Brazil,8,296469639
BRA,Brazil,8,153893852
BRA,Brazil,8,984759523
BRA,Brazil,8,445998383
BRA,Brazil,8,511690109
BRA,Brazil,8,265257573
BRA,Brazil,8,384629758
BRA,Brazil,8,148156423
BRA,Brazil,8,917050802
BRA,Brazil,8,663718081
BRA,Brazil,8,174276791
BRA,Brazil,8,702528110
BRA,Brazil,8,354144495
BRA,Brazil,8,702419328
BRA,Brazil,8,478078640
BRA,Brazil,8,755214960
BRA,Brazil,8,309665960
BRA,Brazil,8,321327415
BRA,Brazil,8,403045469
BRA,Brazil,8,574350863
BRA,Brazil,8,599578168
BRA,Brazil,8,933461030
BRA,Brazil,8,522677496
BRA,Brazil,9,606581246
BRA,Brazil,9,535284480
BRA,Brazil,9,420131831
BRA,Brazil,9,423127908
BRA,Brazil,9,288013113
BRA,Brazil,9,542573539
BRA,Brazil,9,478444403
BRA,Brazil,9,597320881
BRA,Brazil,9,224545824
BRA,Brazil,9,441866360
BRA,Brazil,9,698305545
BRA,Brazil,9,696574791
BRA,Brazil,9,655312929
BRA,Brazil,9,360712267
BRA,Brazil,9,953630722
BRA,Brazil,9,702278620
BRA,Brazil,9,696672839
BRA,Brazil,9,747513510
BRA,Brazil,9,365641211
BRA,Brazil,9,810353737
BRA,Brazil,9,216081437
BRA,Brazil,9,749928508
BRA,Brazil,9,895929917
BRA,Brazil,9,300996511
BRA,Brazil,9,621095086
BRA,Brazil,9,468368043
BRA,Brazil,9,643861951
BRA,Brazil,9,649832189
BRA,Brazil,9,230486511
BRA,Brazil,10,304668475
BRA,Brazil,10,383560113
BRA,Brazil,10,556468753
BRA,Brazil,10,887282157
BRA,Brazil,10,718960060
BRA,Brazil,10,321878977
BRA,Brazil,10,327122971
BRA,Brazil,10,203794175
BRA,Brazil,10,476718504
BRA,Brazil,10,379890664
BRA,Brazil,10,563701589
BRA,Brazil,10,852592446
BRA,Brazil,10,975904111
BRA,Brazil,10,598437966
BRA,Brazil,10,849250078
BRA,Brazil,10,488810135
BRA,Brazil,10,140136813
BRA,Brazil,10,667950409
BRA,Brazil,10,480471827
BRA,Brazil,10,910227391
BRA,Brazil,10,510995576
BRA,Brazil,10,760783338
BRA,Brazil,10,892723733
BRA,Brazil,10,299689364
BRA,Brazil,10,382203618
BRA,Brazil,10,507181094
BRA,Brazil,10,344905913
BRA,Brazil,10,885567160
BRA,Brazil,10,581188176
BRA,Brazil,11,315540121
BRA,Brazil,11,645426495
BRA,Brazil,11,712800271
BRA,Brazil,11,407249142
BRA,Brazil,11,486050630
BRA,Brazil,11,309325503
BRA,Brazil,11,641012882
BRA,Brazil,11,147062708
BRA,Brazil,11,176737759
BRA,Brazil,11,681807468
BRA,Brazil,11,713575697
BRA,Brazil,11,629668224
BRA,Brazil,11,313619086
BRA,Brazil,11,849900898
BRA,Brazil,11,708387192
BRA,Brazil,11,364937354
BRA,Brazil,11,114013023
BRA,Brazil,11,647615217
BRA,Brazil,11,530930218
BRA,Brazil,11,476364596
BRA,Brazil,11,568472152
BRA,Brazil,11,959515833
BRA,Brazil,11,330152965
BRA,Brazil,11,726937597
BRA,Brazil,11,168216417
BRA,Brazil,11,685776972
BRA,Brazil,11,726611314
BRA,Brazil,11,239078033
BRA,Brazil,11,879867987
BRA,Brazil,11,904900892
BRA,Brazil,12,262414748
BRA,Brazil,12,474103236
BRA,Brazil,12,462884806
BRA,Brazil,12,404349960
BRA,Brazil,12,130494090
BRA,Brazil,12,565503822
BRA,Brazil,12,313866997
BRA,Brazil,12,326673224
BRA,Brazil,12,875105290
BRA,Brazil,12,807614722
BRA,Brazil,12,128303987
BRA,Brazil,12,312721005
BRA,Brazil,12,677235747
BRA,Brazil,12,865372475
BRA,Brazil,12,330432019
BRA,Brazil,12,309271596
BRA,Brazil,12,926081749
BRA,Brazil,12,788071876
BRA,Brazil,12,220264109
BRA,Brazil,12,524242150
BRA,Brazil,12,566585160
BRA,Brazil,12,358266037
BRA,Brazil,12,501224514
BRA,Brazil,12,457534472
BRA,Brazil,12,696600666
BRA,Brazil,12,150399307
BRA,Brazil,12,857353403
BRA,Brazil,12,788415776
BRA,Brazil,12,391395652
BRA,Brazil,12,928784943
BRA,Brazil,13,458959121
BRA,Brazil,13,936266354
BRA,Brazil,13,651377787
BRA,Brazil,13,914960283
